pincode,city,district,state,lat,lng
680005,Thrissur East SO,Thrissur,Kerala,10.3505833,76.2183889
680006,Anchery BO,Thrissur,Kerala,9.540583,76.593611
680007,Nedupuzha BO,Thrissur,Kerala,10.489254,76.203782
680008,Cherur SO,Thrissur,Kerala,10.5020556,76.2025278
680009,Thrissur Engg College SO,Thrissur,Kerala,10.5020556,76.2025278
680010,Viyyur SO,Thrissur,Kerala,10.5020556,76.2025278
680011,Kanattukara SO,Thrissur,Kerala,10.5020556,76.2025278
680012,Manakkodi BO,Thrissur,Kerala,10.485713,76.169679
680013,Kuttur SO Thrissur,Thrissur,Kerala,10.5020556,76.2025278
680014,Vettukad BO,Thrissur,Kerala,8.496479,76.901684
680020,Thrissur City SO,Thrissur,Kerala,10.5293056,76.2168889
680021,Thrissur R S SO,Thrissur,Kerala,10.5120556,76.2081944
680022,Thiruvambady TSR SO,Thrissur,Kerala,10.5020556,76.2025278
680026,Chiyyaram SO,Thrissur,Kerala,10.5020556,76.2025278
680027,Palissery BO,Thrissur,Kerala,10.475847,76.226185
680028,Kuruchikkara SO,Thrissur,Kerala,10.5020556,76.2025278
680101,Thiruvenkitam BO,Thrissur,Kerala,9.256769,77.669361
680102,Kandanassery BO,Thrissur,Kerala,10.60396,76.081251
680103,Puthanpalli SO,Thrissur,Kerala,10.521002,76.218011
680104,Thaikkad SO,Thrissur,Kerala,10.5020556,76.2025278
680121,Chelur BO,Thrissur,Kerala,10.21,76.18
680122,Edathirinji SO,Thrissur,Kerala,10.3338611,76.1835
680123,Konathukunnu SO,Thrissur,Kerala,10.2692778,76.2021944
680125,Irinjalakuda North SO,Thrissur,Kerala,10.353,76.2145278
680301,Nenmenikkara BO,Thrissur,Kerala,10.39,76.28
680302,Varakara BO,Thrissur,Kerala,10.42,76.31
680303,Varandarappilly SO,Thrissur,Kerala,10.4185,76.3193056
680304,Palappilly SO,Thrissur,Kerala,10.4331111,76.3796389
680305,Anandapuram BO,Thrissur,Kerala,10.37,76.24
680306,Ollur SO,Thrissur,Kerala,9.9354167,76.40125
680307,Chalakudi South SO,Thrissur,Kerala,10.3014444,76.3364444
680308,Mambra BO,Thrissur,Kerala,10.23,76.36
680309,Kadukutty BO,Thrissur,Kerala,10.26,76.31
680310,Thottippal BO,Thrissur,Kerala,10.39,76.22
680311,Koovakkattukunnu BO,Thrissur,Kerala,10.28,76.36
680312,Inchakundu BO,Thrissur,Kerala,10.3,76.28
680317,Muttithadi BO,Thrissur,Kerala,10.45,76.33
680501,Thalakkottukara BO,Thrissur,Kerala,10.522742,76.24003
680502,Choondal SO,Thrissur,Kerala,10.5020556,76.2025278
680503,Kunnamkulam HO,Thrissur,Kerala,10.6513333,76.0704167
680504,Koonamoochi SO,Thrissur,Kerala,10.5020556,76.2025278
680505,Kottappadi SO,Thrissur,Kerala,10.5020556,76.2025278
680506,Blangad BO,Thrissur,Kerala,10.566837,76.018882
680507,Vemmanad BO,Thrissur,Kerala,9.596766,76.398454
680508,Thirunellur BO,Thrissur,Kerala,10.547121,76.069974
680509,Mullassery SO,Thrissur,Kerala,10.5323333,76.0855833
680510,Enamakkal BO,Thrissur,Kerala,10.511847,76.093576
680511,Kakkassery BO,Thrissur,Kerala,10.559554,76.074781
680512,Vattekkad BO,Thrissur,Kerala,10.015759,76.366097
680513,Toyakkavu SO,Thrissur,Kerala,10.51279,76.076883
680514,Kadappuram SO,Thrissur,Kerala,10.3,76.12
680515,Edakkaliyur SO,Thrissur,Kerala,10.371456,75.59444
680516,Tiruvatra SO,Thrissur,Kerala,10.602663,76.006549
680517,Kanippayur SO,Thrissur,Kerala,10.383911,76.050564
680518,Agalad SO,Thrissur,Kerala,10.393019,76.042215
680519,Akathiyur BO,Thrissur,Kerala,10.680122,76.094301
680520,Thozhiyur SO,Thrissur,Kerala,10.628935,76.022664
680521,Arthat SO,Thrissur,Kerala,10.385211,76.031865
680522,Paluvai SO,Thrissur,Kerala,10.5020556,76.2025278
680523,Kizhur SO,Thrissur,Kerala,10.391797,76.031853
680524,Padoor SO,Thrissur,Kerala,10.313309,76.04137
680541,MundurTC SO,Thrissur,Kerala,10.5020556,76.2025278
680542,Perumthuruthy BO,Thrissur,Kerala,9.410206,76.557493
680543,Kadavallur SO,Thrissur,Kerala,10.411356,76.030362
680544,Kattakampal SO,Thrissur,Kerala,10.411184,76.021277
680545,Peramangalam SO,Thrissur,Kerala,10.5020556,76.2025278
680546,Kaiparamba SO,Thrissur,Kerala,10.5020556,76.2025278
680551,Puranattukara SO,Thrissur,Kerala,10.5323889,76.1613889
680552,Ponnore BO,Thrissur,Kerala,10.520218,76.195927
680553,Puzhakkal SO,Thrissur,Kerala,10.5020556,76.2025278
680555,Amalanagar SO,Thrissur,Kerala,10.5020556,76.2025278
680561,Cherpu SO,Thrissur,Kerala,9.384,76.5503333
680562,Arattupuzha BO,Thrissur,Kerala,10.41,76.23
680563,Paralam BO,Thrissur,Kerala,10.448066,76.187068
680564,Kurumbilavu BO,Thrissur,Kerala,10.4,76.14
680565,Peringottukara SO,Thrissur,Kerala,10.8761944,75.7173056
680566,Nattikabeach BO,Thrissur,Kerala,10.41,76.11
680567,Valapad SO,Thrissur,Kerala,9.5845278,76.3676111
680568,Edamuttam SO,Thrissur,Kerala,9.75125,76.3845278
680569,Thampankadavu BO,Thrissur,Kerala,10.44081,76.088587
680570,Vadakkummuri SO,Thrissur,Kerala,10.4258889,76.1165556
680571,Chazhur BO,Thrissur,Kerala,10.43,76.14
680581,Chottupara BO,Thrissur,Kerala,9.811135,77.214648
680582,WadakancheryTC HO,Thrissur,Kerala,10.5020556,76.2025278
680583,Irunilamcode BO,Thrissur,Kerala,10.685711,76.216831
680584,Thayyur BO,Thrissur,Kerala,10.661894,76.165348
680585,Chittanda BO,Thrissur,Kerala,10.685587,76.216045
680586,Elanad BO,Thrissur,Kerala,10.62752,76.39556
680587,Vennur BO,Thrissur,Kerala,10.6415,76.406893
680588,Malavattom BO,Thrissur,Kerala,9.565854,76.527351
680589,Karumathra BO,Thrissur,Kerala,10.260718,76.220243
680590,Kumaranellur TC SO,Thrissur,Kerala,10.6659167,76.2491389
680591,Killimangalam SO,Thrissur,Kerala,10.5020556,76.2025278
680594,Kaniyarkod SO,Thrissur,Kerala,10.5020556,76.2025278
680596,Thrissur Medical College SO,Thrissur,Kerala,10.5020556,76.2025278
680601,Kiralur BO,Thrissur,Kerala,10.620422,76.164474
680602,Mattom SO,Thrissur,Kerala,10.5020556,76.2025278
680604,Maruthancode SO,Thrissur,Kerala,10.352565,76.28597
680611,Elthuruth SO,Thrissur,Kerala,10.5020556,76.2025278
680612,Kanjani SO,Thrissur,Kerala,10.4776111,76.1150556
680613,Kandassankadavu SO,Thrissur,Kerala,9.3839167,76.56725
680614,Vatanapally Beach BO,Thrissur,Kerala,10.461941,76.066884
680615,Engandiyur SO,Thrissur,Kerala,10.5023056,76.0609444
680616,Kundaliyur SO,Thrissur,Kerala,10.5146667,76.0550278
680617,Manalur HS BO,Thrissur,Kerala,10.485512,76.103001
680618,Aranattukara SO,Thrissur,Kerala,10.5020556,76.2025278
680619,Trithallur SO,Thrissur,Kerala,10.4840833,76.0724444
680620,Eravu BO,Thrissur,Kerala,10.489667,76.134894
680623,Mundathicode West BO,Thrissur,Kerala,10.640553,76.192864
680631,Ramavarmapuram SO,Thrissur,Kerala,10.5598889,76.2350833
680641,Anthikad SO,Thrissur,Kerala,9.2008889,76.5672778
680642,Puthenpeedika SO,Thrissur,Kerala,10.5020556,76.2025278
680651,Mannuthy SO,Thrissur,Kerala,9.5846111,76.3845278
680652,Vaniampara BO,Thrissur,Kerala,10.517311,76.201557
680653,Peechi SO,Thrissur,Kerala,10.332132,76.90255
680654,Vellanikkara SO,Thrissur,Kerala,10.32446,76.170803
680655,Ollukkara SO,Thrissur,Kerala,10.312081,76.145299
680656,Kerala Agriuniversity SO,Thrissur,Kerala,10.323562,76.17142
680661,Nadavaramba SO,Thrissur,Kerala,10.3281944,76.2188056
680662,Thumbur BO,Thrissur,Kerala,10.3,76.26
680663,Pullut SO,Thrissur,Kerala,10.2445556,76.2146389
680664,Thiruvanchikulam BO,Thrissur,Kerala,10.21,76.21
680665,Panangad SO Thrissur,Thrissur,Kerala,10.5020556,76.2025278
680666,Azhikode Jetty BO,Thrissur,Kerala,10.18,76.18
680667,Kottappuram SO,Thrissur,Kerala,10.1859444,76.2113333
680668,Pathazhakkad BO,Thrissur,Kerala,10.28,76.16
680669,Kandamkulam BO,Thrissur,Kerala,10.19,76.21
680670,Karupadanna SO,Thrissur,Kerala,10.2732778,76.2121111
680671,Kara BO,Thrissur,Kerala,10.24,76.16
680681,Kaipamangalam SO,Thrissur,Kerala,10.31925,76.1451944
680682,Kombathukadavu BO,Thrissur,Kerala,10.24,76.22
680683,Kaduppassery  South BO,Thrissur,Kerala,10.31,76.26
680684,Mattathur BO,Thrissur,Kerala,10.36,76.37
680685,Mathilakam SO,Thrissur,Kerala,10.2962222,76.167
680686,Perinjanam West BO,Thrissur,Kerala,10.29,76.13
680687,Chentrappinni East BO,Thrissur,Kerala,10.31,76.18
680688,Aripalam SO,Thrissur,Kerala,10.2860556,76.1974444
680689,Perambrathrissur SO,Thrissur,Kerala,10.3360278,76.3224722
680691,Koolimuttam SO,Thrissur,Kerala,10.2936944,76.1479444
680697,Thazhekkad SO,Thrissur,Kerala,10.2,76.16
680699,Vellikulangara BO,Thrissur,Kerala,10.35,76.4
680701,Thanissery SO,Thrissur,Kerala,10.3673056,76.1818056
680702,Kattoor SO,Thrissur,Kerala,10.3786111,76.1521111
680703,Edathuruthy SO,Thrissur,Kerala,10.3786944,76.1483056
680711,Karalam BO,Thrissur,Kerala,10.33,76.31
680712,Madayikonam SO,Thrissur,Kerala,10.3773333,76.2186389
680721,KanjirappillyTCR BO,Thrissur,Kerala,10.3,76.38
680722,Chalakudi R S BO,Thrissur,Kerala,10.29,76.32
680724,Chaipankuzhi BO,Thrissur,Kerala,10.32,76.44
680731,Annallur BO,Thrissur,Kerala,10.27,76.28
680732,Pallipuram BO,Thrissur,Kerala,10.22,76.25
680733,Poyya SO,Thrissur,Kerala,10.2155,76.2386111
680734,Eravathur BO,Thrissur,Kerala,10.19,76.28
680741,Palayamparambu BO,Thrissur,Kerala,10.26,76.29
680751,Ayyappankavu BO,Thrissur,Kerala,9.993618,76.278323
682001,Kochi HO,Ernakulam,Kerala,9.9655556,76.2414167
682002,Mattancherry Town SO,Ernakulam,Kerala,9.9570556,76.2554444
682003,Willingdon Island SO,Ernakulam,Kerala,9.9495556,76.2774722
682004,Kochi Naval Base SO,Ernakulam,Kerala,9.9345278,76.7508889
682005,Thoppumpady SO,Ernakulam,Kerala,9.9353889,76.2584167
682006,Palluruthy SO,Ernakulam,Kerala,9.9160556,76.2754167
682007,Kumbalangi SO,Ernakulam,Kerala,9.88275,76.2861667
682008,SChellanam BO,Ernakulam,Kerala,9.7942761,76.2773915
682009,North End SO,Ernakulam,Kerala,9.9685833,76.2585278
682010,Edakochi SO,Ernakulam,Kerala,9.9020556,76.2998333
682011,Ernakulam HO,Ernakulam,Kerala,9.9718611,76.2823056
682012,Pachalam SO,Ernakulam,Kerala,10.0015833,76.2820556
682013,Thevara SO,Ernakulam,Kerala,9.9385556,76.2963333
682015,Perumanur SO,Ernakulam,Kerala,9.9495278,76.2924444
682016,Kochi MGRoad SO,Ernakulam,Kerala,9.9857778,76.2862222
682017,Kaloor SO,Ernakulam,Kerala,9.9957222,76.2920556
682018,Ernakulam North SO,Ernakulam,Kerala,9.9914167,76.2814167
682019,Vyttila SO,Ernakulam,Kerala,9.9666111,76.3179444
682020,Kadavanthara SO,Ernakulam,Kerala,9.9662222,76.2991667
682021,Vadacode BO,Ernakulam,Kerala,10.0237434,76.3334987
682022,Kochi University SO,Ernakulam,Kerala,9.7508889,76.3675278
682023,Vaduthala SO,Ernakulam,Kerala,10.0231111,76.2731944
682024,Edapally SO,Ernakulam,Kerala,10.0190278,76.3043056
682025,Palarivattom SO,Ernakulam,Kerala,10.0021667,76.3043889
682026,Elamakkara SO,Ernakulam,Kerala,10.0188611,76.0234167
682027,ChittoorEkm SO,Ernakulam,Kerala,10.0337222,76.2761667
682028,Vennala SO,Ernakulam,Kerala,9.9966111,76.3189722
682029,Matsyapuri SO,Ernakulam,Kerala,9.939864,76.268267
682030,Kakkanad West BO,Ernakulam,Kerala,10.0073941,76.3243579
682031,Shanmugham Road SO,Ernakulam,Kerala,9.9779167,76.2777778
682032,Thammanam SO,Ernakulam,Kerala,9.9842222,76.3123056
682033,Changampuzha Nagar SO,Ernakulam,Kerala,10.0405556,76.3180556
682034,Cheranallur SO,Ernakulam,Kerala,10.05725,76.2871111
682035,Ernakulam College SO,Ernakulam,Kerala,9.9823889,76.2693056
682036,Panampilly Nagar SO,Ernakulam,Kerala,9.9629444,76.2971667
682037,Cochin Special Economic Zone SO,Ernakulam,Kerala,10.0081667,76.34425
682038,Poonithura SO,Ernakulam,Kerala,9.95075,76.3334722
682039,Rajagiri Valley SO,Ernakulam,Kerala,10.1102222,76.3595833
682040,Nettoor SO,Ernakulam,Kerala,9.9280278,76.32225
682041,AIMS Ponekkara SO,Ernakulam,Kerala,10.1102222,76.3595833
682042,InfoparkKochi SO,Ernakulam,Kerala,9.9718611,76.2823056
682050,International Business Centre IBC,Ernakulam,Kerala,9.981636,76.299884
682051,Kochi Parcel Centre PO,Ernakulam,Kerala,9.9704,76.2991
682052,Kakkanad NDC,Ernakulam,Kerala,10.0212,76.3438
682301,Thekkumbhagom BO,Ernakulam,Kerala,9.875376,76.7386162
682302,Ambalamugal SO,Ernakulam,Kerala,9.9763056,76.3851944
682303,Ambalamedu SO,Ernakulam,Kerala,9.9835,76.3924444
682304,Maradu SO,Ernakulam,Kerala,9.9378333,76.3233611
682305,Kandanad BO,Ernakulam,Kerala,9.9149697,76.3736748
682306,Eroor West BO,Ernakulam,Kerala,9.9573966,76.3309987
682307,Udayamperoor SO,Ernakulam,Kerala,9.7518056,76.5511667
682308,Ezhakkaranadu South BO,Ernakulam,Kerala,9.9232429,76.439122
682309,Irimbanam SO,Ernakulam,Kerala,10.1102222,76.3595833
682310,Vadavucode SO,Ernakulam,Kerala,9.9851944,76.4291667
682311,Karukappilli BO,Ernakulam,Kerala,9.9560803,76.4920815
682312,Chottanikkara SO,Ernakulam,Kerala,9.7589722,76.3675278
682313,Kaipatoor BO,Ernakulam,Kerala,9.8443309,76.4456499
682314,Mulanthuruthy SO,Ernakulam,Kerala,9.2011944,76.38675
682315,Chethicode BO,Ernakulam,Kerala,9.8533393,76.4158128
682316,Kunnackal SO,Ernakulam,Kerala,9.4,76.49
682317,KULAYATTIKKARA,Ernakulam,Kerala,9.857605,76.4169931
682501,Ayyampilly SO,Ernakulam,Kerala,10.1125278,76.2018611
682502,Edavanakad SO,Ernakulam,Kerala,10.09425,76.2068056
682503,Elamkunnapuzha SO,Ernakulam,Kerala,10.0192778,76.2274167
682504,Vallarpadam BO,Ernakulam,Kerala,9.9965631,76.2508086
682505,Narakkal SO,Ernakulam,Kerala,10.0473056,76.2175556
682506,Kumbalam BO,Ernakulam,Kerala,9.9071978,76.3058151
682507,Mundamveli SO,Ernakulam,Kerala,9.9233333,76.257
682508,Azheekal BO,Ernakulam,Kerala,9.976107,76.241837
682509,Nayarambalam SO,Ernakulam,Kerala,10.0581389,76.2150556
682511,Malipuram SO,Ernakulam,Kerala,10.1102222,76.3595833
682551,Androth S.O,Lakshadweep District,Lakshadweep,10.854627,72.192611
682552,Amini S.O,Lakshadweep District,Lakshadweep,10.854627,72.192611
682553,Agathi S.O,Lakshadweep District,Lakshadweep,10.854627,72.192611
682554,Chetlat S.O,Lakshadweep District,Lakshadweep,10.854627,72.192611
682555,Kavaratti H.O,Lakshadweep District,Lakshadweep,,
682556,Kadamat S.O,Lakshadweep District,Lakshadweep,10.854627,72.192611
682557,Kalpeni S.O,Lakshadweep District,Lakshadweep,10.854627,72.192611
682558,Kiltan S.O,Lakshadweep District,Lakshadweep,10.854627,72.192611
682559,Minicoy S.O,Lakshadweep District,Lakshadweep,10.854627,72.192611
683101,Aluvaasokapuram BO,Ernakulam,Kerala,10.089628,76.36266
683102,Union Christian College SO,Ernakulam,Kerala,9.0336944,76.3836667
683104,Kalamassery SO,Ernakulam,Kerala,9.75125,76.0341944
683105,South Vazhakulam BO,Ernakulam,Kerala,10.0887542,76.4160342
683106,Thaikkattukara SO,Ernakulam,Kerala,10.43,76.96
683108,Uliyannoor BO,Ernakulam,Kerala,10.101785,76.344331
683110,Muppathadam SO,Ernakulam,Kerala,10.01,76.48
683111,Kochi Airport SO,Ernakulam,Kerala,10.1102222,76.3595833
683112,Erumathala SO,Ernakulam,Kerala,10.1102222,76.3595833
683501,Udyogamandal SO,Ernakulam,Kerala,10.0739722,76.2998889
683502,Binanipuram SO,Ernakulam,Kerala,10.71,76.54
683503,Hmt Colony SO,Ernakulam,Kerala,10.0430833,76.3285833
683511,Neericode BO,Ernakulam,Kerala,10.1178318,76.2852382
683512,Chendamangalam SO,Ernakulam,Kerala,10.1722778,76.2368056
683513,Paravur Town SO,Ernakulam,Kerala,10.09,76.34
683514,Cherai SO,Ernakulam,Kerala,10.1391111,76.1934444
683515,Palliport SO,Ernakulam,Kerala,10.1729722,76.1767222
683516,Maliankara BO,Ernakulam,Kerala,10.1817363,76.1850564
683517,Varapuzha Landing BO,Ernakulam,Kerala,10.0695411,76.2796935
683518,Kongorpilly BO,Ernakulam,Kerala,10.1043969,76.2786709
683519,Kottuvally BO,Ernakulam,Kerala,10.1193299,76.2465119
683520,Thathappilly BO,Ernakulam,Kerala,10.1271877,76.2655479
683521,Vadakkumpuram SO,Ernakulam,Kerala,10.1783611,76.2246944
683522,Vadakkekara SO,Ernakulam,Kerala,10.1588333,76.2118611
683541,Airapuram BO,Ernakulam,Kerala,10.0357,76.5444
683542,Perumbavoor HO,Ernakulam,Kerala,10.1154167,76.4764722
683543,Rayonpuram SO,Ernakulam,Kerala,10.97,76.59
683544,Aimurikara BO,Ernakulam,Kerala,10.124,76.5129
683545,Kuruppampady SO,Ernakulam,Kerala,10.1117778,76.055
683546,Vengoor SO,Ernakulam,Kerala,10.1430556,76.5377222
683547,Mudikkal SO,Ernakulam,Kerala,10.1102222,76.3595833
683548,Iringole SO,Ernakulam,Kerala,10.1154167,76.4764722
683549,Asamannoor SO,Ernakulam,Kerala,10.51,76.27
683550,Okkal SO,Ernakulam,Kerala,10.31,76.98
683556,Valayanchirangara SO,Ernakulam,Kerala,10.0664167,76.4938889
683561,Vilangu BO,Ernakulam,Kerala,10.0599192,76.4197815
683562,Pattimattam BO,Ernakulam,Kerala,10.0252757,76.449466
683563,Naval Armament Depot  Aluva SO,Ernakulam,Kerala,10.1102222,76.3595833
683565,Peringala BO,Ernakulam,Kerala,10.0056,76.4000684
683571,Chowara SO,Ernakulam,Kerala,10.1258889,76.3854444
683572,Kidangoor BO,Ernakulam,Kerala,9.728,76.7063
683573,Angamally South SO,Ernakulam,Kerala,10.1761111,76.3753056
683574,Kalady SO,Ernakulam,Kerala,9.9095278,76.3842222
683575,Parappuram BO,Ernakulam,Kerala,10.1336199,76.4452957
683576,Karukutty SO,Ernakulam,Kerala,10.2270556,76.3841944
683577,Mookkannur SO,Ernakulam,Kerala,10.2186389,76.4126944
683578,Chengamanad SO,Ernakulam,Kerala,10.1534167,76.3413333
683579,Airoor BO,Ernakulam,Kerala,10.1771196,76.3071298
683580,Sreemoolanagaram SO,Ernakulam,Kerala,10.1323889,76.4008333
683581,Anapparakalady BO,Ernakulam,Kerala,10.236112,76.4505834
683585,Athani SO Ernakulam,Ernakulam,Kerala,10.1102222,76.3595833
683587,Malayattoor SO,Ernakulam,Kerala,10.1835556,76.5034167
683589,Mekkad SO,Ernakulam,Kerala,10.1618889,76.3689722
683594,Elanthikara BO,Ernakulam,Kerala,10.1745149,76.2665658
685501,Fair Field BO,Idukki,Kerala,9.629545,76.970219
685503,Vagamon SO,Idukki,Kerala,9.41,76.54
685505,Karimkulam Chappath BO,Idukki,Kerala,9.584726,76.67123
685507,Ayyappancoil SO,Idukki,Kerala,9.5587778,77.9891111
685508,Kattappana HO,Idukki,Kerala,9.7539444,77.1160833
685509,Springvalley BO,Idukki,Kerala,9.602462,77.144202
685511,Nariampara BO,Idukki,Kerala,9.729956,77.082143
685512,Chellarcoil BO,Idukki,Kerala,9.668813,77.177407
685514,Bethel BO,Idukki,Kerala,9.770495,77.101333
685515,Kadamakuzhy BO,Idukki,Kerala,9.714613,77.100383
685531,Lakshmi Coil BO,Idukki,Kerala,9.561616,77.020266
685532,Peruvanthanam SO,Idukki,Kerala,9.33,76.55
685533,Pampa Dam BO,Pathanamthitta,Kerala,9.380884,77.167928
685535,Sasthanoda BO,Idukki,Kerala,9.593519,77.143028
685551,Puttady BO,Idukki,Kerala,9.697338,77.165772
685552,Combayar BO,Idukki,Kerala,8.718304,77.136257
685553,Pampadumpara BO,Idukki,Kerala,9.796702,77.158582
685554,Udumbanchola SO,Idukki,Kerala,9.897,77.1809444
685561,Koompanpara BO,Idukki,Kerala,10.011106,76.977267
685562,Mukkudam BO,Idukki,Kerala,9.952878,77.009665
685563,Ponmudi BO,Idukki,Kerala,8.759942,77.116875
685565,Sengulam BO,Idukki,Kerala,8.614832,77.671469
685566,Mukkudil BO,Idukki,Kerala,8.683297,76.960886
685571,Parathode SO Idukki,Idukki,Kerala,9.41,76.54
685581,Koduveli BO,Idukki,Kerala,9.880013,76.825244
685582,Vandamattom BO,Idukki,Kerala,9.942854,76.753362
685583,Kuninji BO,Idukki,Kerala,9.846294,76.650088
685584,Thodupuzha West SO,Idukki,Kerala,9.89298,76.722108
685585,Thekkumbhagam BO,Idukki,Kerala,8.966747,76.563273
685586,Ottalloor BO,Idukki,Kerala,9.84279,76.70321
685587,Muttom EK SO,Idukki,Kerala,9.5,76.44
685588,Pannimattom BO,Idukki,Kerala,9.538468,76.522087
685589,Ilappally BO,Idukki,Kerala,9.772228,76.843266
685590,Koovappallykudayathur BO,Idukki,Kerala,9.803078,76.815784
685591,Arakulam SO,Idukki,Kerala,9.8137778,76.8245
685595,Peringassery BO,Idukki,Kerala,9.86761,76.856961
685601,Kulamavu SO,Idukki,Kerala,9.7919722,76.8865
685602,Narakakanam BO,Idukki,Kerala,9.824383,77.026221
685603,Idukki Painavu SO,Idukki,Kerala,9.8537778,76.9480833
685604,Upputhode BO,Idukki,Kerala,9.879885,77.013264
685605,Perumpillichira BO,Idukki,Kerala,9.898768,76.740226
685606,Venmony BO,Idukki,Kerala,9.245365,76.624411
685607,Mundanmudy BO,Idukki,Kerala,9.977562,76.82164
685608,Nediyasala BO,Idukki,Kerala,9.884365,76.677365
685609,Thankamany SO,Idukki,Kerala,9.41,76.54
685612,Pallivasal Estate BO,Idukki,Kerala,10.051283,77.050509
685613,Panniar Estate BO,Idukki,Kerala,9.589537,76.885357
685614,Chattamannar BO,Idukki,Kerala,10.064631,77.204699
685615,Ellapatti SO,Idukki,Kerala,10.1278611,77.2107222
685616,Mattuppatti SO,Idukki,Kerala,10.1045556,77.1240556
685618,Chinnakanal BO,Idukki,Kerala,10.040576,77.175568
685619,Vattappara UBC BO,Idukki,Kerala,8.591036,76.949701
685620,Kanthallur BO,Idukki,Kerala,10.213519,77.19722
686001,Thirunakkara SO,Kottayam,Kerala,9.5869,76.5213
686002,Kottayam Collectorate SO,Kottayam,Kerala,9.6042778,76.5319722
686003,Kottayam West SO,Kottayam,Kerala,9.5833611,76.5101389
686004,Devalokam BO,Kottayam,Kerala,9.5869,76.5213
686005,Thazhathangady SO,Kottayam,Kerala,9.5869,76.5213
686006,Nattassery S H Mount SO,Kottayam,Kerala,9.6181389,76.5307778
686007,Pallom SO,Kottayam,Kerala,9.5869,76.5213
686008,Gandhi Nagar SO Kottayam,Kottayam,Kerala,9.25,76.53
686009,Rubber Board SO,Kottayam,Kerala,9.5869,76.5213
686010,Vadavathoor SO,Kottayam,Kerala,9.59075,76.5654444
686011,Eravinalloor BO,Kottayam,Kerala,9.5,76.5333
686012,Pakkil SO,Kottayam,Kerala,9.54409,76.51811
686013,Nattakom SO,Kottayam,Kerala,9.55503,76.51125
686014,Olessa SO,Kottayam,Kerala,9.61141,76.48232
686015,Aymanam SO,Kottayam,Kerala,9.25,76.53
686016,Kumaranalloor SO,Kottayam,Kerala,9.5913056,76.5219167
686017,Kudamaloor SO,Kottayam,Kerala,9.25,76.53
686018,Manganam SO,Kottayam,Kerala,9.5705,76.55684
686019,Malam BO,Kottayam,Kerala,9.5634,76.528
686020,Kiliroor North SO,Kottayam,Kerala,9.25,76.53
686021,Pariyaram SO Kottayam,Kottayam,Kerala,9.5693,76.5263
686022,Chengalam South SO,Kottayam,Kerala,9.25,76.53
686041,Malloossery SO,Kottayam,Kerala,9.25,76.53
686101,Changanacherry Market SO,Kottayam,Kerala,9.444002,76.542275
686102,Kidangara BO,Alappuzha,Kerala,9.394207,76.509673
686103,Ruby Nagar BO,Kottayam,Kerala,9.45509,76.539972
686104,Kurisummoodu SO,Kottayam,Kerala,9.458416,76.553782
686105,Kottamurickal BO,Kottayam,Kerala,9.443355,76.583239
686106,Changanacherry Industrialnagar SO,Kottayam,Kerala,9.45509,76.539972
686121,Erattupetta SO,Kottayam,Kerala,9.68581,76.77515
